,job_title,job_company,job_details,location,experience,salary,min_salary,max_salary,min_experience
347,business analyst,PT Docotel Teknologi,"['Jakarta', 'IDR\xa08.500.000 - 15.000.000', '3 – 5 tahun']",Jakarta,3 – 5 tahun,"['IDR', '8.500.000', '-', '15.000.000']",8500000,15000000,3
348,support analyst remote asia,Port Cities,"['Semarang', '1 – 3 tahun']",Semarang,1 – 3 tahun,[],0,0,1
349,data engineer,PT K-24 Indonesia,"['Yogyakarta', 'IDR\xa03.000.000 - 5.000.000', '1 – 3 tahun']",Yogyakarta,1 – 3 tahun,"['IDR', '3.000.000', '-', '5.000.000']",3000000,5000000,1
350,data entry,Bang Jago Media,"['Yogyakarta', 'Kurang dari setahun']",Yogyakarta,Kurang dari setahun,[],0,0,0
351,data engineer,Celerates,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
352,data scientist,,"['Jakarta', 'IDR\xa08.000.000 - 15.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '8.000.000', '-', '15.000.000']",8000000,15000000,1
353,data engineer,MNC Group,"['Menteng, Jakarta', '3 – 5 tahun']",Jakarta,3 – 5 tahun,[],0,0,3
354,data engineer,Pt. Sharing Vision Indonesia,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
355,data engineer,Emtrade,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
356,data architect,PT Cybertrend Intrabuana,"['Cilandak, Jakarta', '5 – 10 tahun']",Jakarta,5 – 10 tahun,[],0,0,5
357,business analyst,SOLMITRA FINTEC,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
358,technical analyst,PT Rekadia Solusi Teknologi,"['Bandung', '5 – 10 tahun']",Bandung,5 – 10 tahun,[],0,0,5
359,data engineer,Cad-it Iot Centre,"['Bandung', '']",Bandung,,[],0,0,0
360,data engineer,Nalagenetics,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
361,business analyst,Yayasan Agri Sustineri Indonesia,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
362,data scientist,Vidio,"['Senayan, Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
363,data engineer,Id/x Partners,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
364,system analyst ,Act Foundation,"['Jakarta', '3 – 5 tahun']",Jakarta,3 – 5 tahun,[],0,0,3
365,system analyst ,Pt. Comtelindo,"['Balikpapan', 'Kurang dari setahun']",Balikpapan,Kurang dari setahun,[],0,0,0
366,sales administration,Common Grounds Coffee Roastery,"['Penjaringan, Jakarta', 'IDR\xa04.200.000 - 5.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '4.200.000', '-', '5.000.000']",4200000,5000000,1
367,campaign analyst,ASTRO,"['Kembangan, Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
368,senior revenue management analyst,ZEN ROOMS,"['Jakarta', '3 – 5 tahun']",Jakarta,3 – 5 tahun,[],0,0,3
369,system analyst ,PT. Loyalty Program Indonesia,"['Jakarta', '3 – 5 tahun']",Jakarta,3 – 5 tahun,[],0,0,3
370,it data warehouse (financial services),PT. Asian Sigma Technology,"['Serpong', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
371,staff customer service & data support,Pt. Ckl Indonesia Raya,"['Gambir, Jakarta', 'IDR\xa04.450.000 - 5.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '4.450.000', '-', '5.000.000']",4450000,5000000,1
372,data engineer,ITOMMEY Bintang Indonesia,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
373,business analyst,Hukumonline.com,"['TB Simatupang, Jakarta', 'Login to view estimated salary by Glints.', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['Login', 'to', 'view', 'estimated', 'salary', 'by', 'Glints.']",0,0,1
374,data reconciliation officer,Magna Karsa Mulya,"['Surabaya', 'IDR\xa05.000.000 - 6.000.000', '1 – 3 tahun']",Surabaya,1 – 3 tahun,"['IDR', '5.000.000', '-', '6.000.000']",5000000,6000000,1
375,system analyst ,Ogya Tekno Nusantara,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
376,it solution analyst (senior),PT Code Development Indonesia,"['Jakarta', 'Login to view estimated salary by Glints.', '5 – 10 tahun']",Jakarta,5 – 10 tahun,"['Login', 'to', 'view', 'estimated', 'salary', 'by', 'Glints.']",0,0,5
377,system analyst ,Chick-in,"['Jakarta', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,[],0,0,0
378,data center operator,Htc Global Services,"['Jakarta', 'IDR\xa04.000.000 - 4.400.000', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,"['IDR', '4.000.000', '-', '4.400.000']",4000000,4400000,0
379,business analyst,Invelli Solusindo,"['Jakarta', '']",Jakarta,,[],0,0,0
380,system analyst ,PT Inti Corpora Teknologi,"['Tanah Abang, Jakarta', 'IDR\xa012.000.000 - 25.000.000', '3 – 5 tahun']",Jakarta,3 – 5 tahun,"['IDR', '12.000.000', '-', '25.000.000']",12000000,25000000,3
381,system analyst ,Pt Fiture Teknologi Inovasi,"['Jakarta', 'IDR\xa00 - 500.000', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,"['IDR', '0', '-', '500.000']",0,500000,0
382,data engineer,Vidio,"['Senayan, Jakarta', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,[],0,0,0
383,junior analyst officer,Tez Ventura Indonesia,"['Senayan, Jakarta', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,[],0,0,0
384,business analyst,I-access Solution,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
385,data scientist,Moslem Community Application,"['Jakarta', 'IDR\xa010.000.000 - 15.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '10.000.000', '-', '15.000.000']",10000000,15000000,1
386,financial analyst,Chick-in,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
387,system analyst ,Bina Nusantara Group,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
388,business analyst,Pt Platinumetrix Global Inovasi,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
389,business analyst,Pt Cipta Harmoni Lestari,"['Tangerang', 'IDR\xa05.000.000 - 7.000.000', '1 – 3 tahun']",Tangerang,1 – 3 tahun,"['IDR', '5.000.000', '-', '7.000.000']",5000000,7000000,1
390,hr analyst,PT Cerdas Digital Nusantara (CAKAP),"['Grogol Petamburan, Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
391,system analyst ,PT Code Development Indonesia,"['Jakarta', 'Login to view estimated salary by Glints.', '3 – 5 tahun']",Jakarta,3 – 5 tahun,"['Login', 'to', 'view', 'estimated', 'salary', 'by', 'Glints.']",0,0,3
392,it security analyst,PowerCommerce.Asia,"['Jakarta', '5 – 10 tahun']",Jakarta,5 – 10 tahun,[],0,0,5
393,system analyst ,Artajasa,"['Tangerang', '1 – 3 tahun']",Tangerang,1 – 3 tahun,[],0,0,1
394,system analyst ,PowerCommerce.Asia,"['Jakarta', '5 – 10 tahun']",Jakarta,5 – 10 tahun,[],0,0,5
395,data engineer,99.co Indonesia,"['Jakarta', '3 – 5 tahun']",Jakarta,3 – 5 tahun,[],0,0,3
396,data engineer,Celerates,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
397,system analyst ,PT Infinitium Solutions,"['Jakarta', 'IDR\xa08.000.000 - 14.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '8.000.000', '-', '14.000.000']",8000000,14000000,1
398,business analyst,Woso Chakra Berdaya,"['Sleman', 'Kurang dari setahun']",Sleman,Kurang dari setahun,[],0,0,0
399,data center operation,PT Dwi Tunggal Putra,"['Depok', 'IDR\xa04.000.000 - 4.500.000', '1 – 3 tahun']",Depok,1 – 3 tahun,"['IDR', '4.000.000', '-', '4.500.000']",4000000,4500000,1
400,business analyst,For Her,"['Jakarta', 'IDR\xa01.000.000 - 1.000.000', '']",Jakarta,,"['IDR', '1.000.000', '-', '1.000.000']",1000000,1000000,0
401,it data warehouse,PT. Asian Sigma Technology,"['Tangerang', 'IDR\xa05.000.000 - 12.000.000', '1 – 3 tahun']",Tangerang,1 – 3 tahun,"['IDR', '5.000.000', '-', '12.000.000']",5000000,12000000,1
402,customer insights analyst ,Shox Rumahan,"['Yogyakarta', 'IDR\xa08.000.000 - 13.000.000', '3 – 5 tahun']",Yogyakarta,3 – 5 tahun,"['IDR', '8.000.000', '-', '13.000.000']",8000000,13000000,3
403,lecturer - sekolah data,Pacmann Ai,"['Jakarta', 'IDR\xa05.000.000 - 6.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '5.000.000', '-', '6.000.000']",5000000,6000000,1
404,system analyst ,PT Suitmedia Kreasi Indonesia,"['Jakarta', 'IDR\xa02.000.000 - 4.000.000', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,"['IDR', '2.000.000', '-', '4.000.000']",2000000,4000000,0
405,programmer analyst,Iron Bird Logistic,"['Cakung, Jakarta', 'IDR\xa010.000.000 - 15.000.000', '5 – 10 tahun']",Jakarta,5 – 10 tahun,"['IDR', '10.000.000', '-', '15.000.000']",10000000,15000000,5
406,administrator data entry,PT Solusi Moodah Indonesia,"['Kuningan, Jakarta', 'IDR\xa02.000.000 - 3.000.000', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,"['IDR', '2.000.000', '-', '3.000.000']",2000000,3000000,0
407,geospatial data science officer,PT Sinar Mas Agro Resources and Technology Tbk,"['Antasari, Jakarta', 'IDR\xa05.000.000 - 10.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '5.000.000', '-', '10.000.000']",5000000,10000000,1
408,magang data admin accounting,Generator Pasifik Indonesia,"['Kemang', '']",Jakarta,,[],0,0,0
409,dbo customer engagement analyst,PT Wahana Duta Jaya Rucika,"['Jakarta', 'Login to view estimated salary by Glints.', '3 – 5 tahun']",Jakarta,3 – 5 tahun,"['Login', 'to', 'view', 'estimated', 'salary', 'by', 'Glints.']",0,0,3
410,business analyst,Dhana Jasa Konsultan,"['Abang', 'IDR\xa015.000.000 - 35.000.000', '5 – 10 tahun']",Jakarta,5 – 10 tahun,"['IDR', '15.000.000', '-', '35.000.000']",15000000,35000000,5
411,business analyst,AIA Singapore Pte Ltd,"['Batam', '3 – 5 tahun']",Batam,3 – 5 tahun,[],0,0,3
412,system analyst ,"Altech Omega Andalan, Pt","['Jakarta', 'IDR\xa04.500.000 - 6.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '4.500.000', '-', '6.000.000']",4500000,6000000,1
413,system analyst ,Moxcal Teknologi,"['Tangerang', '1 – 3 tahun']",Tangerang,1 – 3 tahun,[],0,0,1
414,product analyst,Trustmedis,"['Surabaya', 'IDR\xa04.000.000 - 6.000.000', '1 – 3 tahun']",Surabaya,1 – 3 tahun,"['IDR', '4.000.000', '-', '6.000.000']",4000000,6000000,1
415,administrator data entry,Pt. Sava Jakarta Properti,"['Kemang, Jakarta', 'IDR\xa02.000.000 - 3.000.000', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,"['IDR', '2.000.000', '-', '3.000.000']",2000000,3000000,0
416,equity research analyst,PT Phillip Sekuritas Indonesia,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
417,credit analyst ,Pt Finansia Aira Teknologi,"['Yogyakarta', '1 – 3 tahun']",Yogyakarta,1 – 3 tahun,[],0,0,1
418,credit analyst,Pt Finansia Aira Teknologi,"['Semarang', '1 – 3 tahun']",Semarang,1 – 3 tahun,[],0,0,1
419,admin policy processing,Fuse Nano Tekno,"['Kebon Jeruk, Jakarta', 'IDR\xa04.000.000 - 5.500.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '4.000.000', '-', '5.500.000']",4000000,5500000,1
420,legal intern,GenB Data,"['Jakarta', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,[],0,0,0
421,credit analyst,Pt Finansia Aira Teknologi,"['Surabaya', '1 – 3 tahun']",Surabaya,1 – 3 tahun,[],0,0,1
422,data engineer,Tada,"['Jakarta', '3 – 5 tahun']",Jakarta,3 – 5 tahun,[],0,0,3
423,business analyst,PowerCommerce.Asia,"['Mampang Prapatan, Jakarta', '3 – 5 tahun']",Jakarta,3 – 5 tahun,[],0,0,3
424,marketing analyst,Ula,"['Jakarta', 'Login to view estimated salary by Glints.', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['Login', 'to', 'view', 'estimated', 'salary', 'by', 'Glints.']",0,0,1
425,business intelligence analyst,Hartono Elektronika,"['Surabaya', '1 – 3 tahun']",Surabaya,1 – 3 tahun,[],0,0,1
426,credit analyst,Pt Finansia Aira Teknologi,"['Bekasi', '1 – 3 tahun']",Bekasi,1 – 3 tahun,[],0,0,1
427,admin penjualan,Ziel Kids,"['Jakarta', 'IDR\xa03.000.000 - 4.000.000', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,"['IDR', '3.000.000', '-', '4.000.000']",3000000,4000000,0
428,admin entry data,Pt. Bintang Sarana Graha,"['Surabaya', '1 – 3 tahun']",Surabaya,1 – 3 tahun,[],0,0,1
429,finance and costing analyst,Pt Dynapack Indonesia,"['Tangerang', '1 – 3 tahun']",Tangerang,1 – 3 tahun,[],0,0,1
430,digital marketing analyst,Pt. Dom Pizza Indonesia,"['Tanah Abang, Jakarta', 'IDR\xa07.000.000 - 13.500.000', '3 – 5 tahun']",Jakarta,3 – 5 tahun,"['IDR', '7.000.000', '-', '13.500.000']",7000000,13500000,3
431,mobile solution analyst,PT Suitmedia Kreasi Indonesia,"['Jakarta', 'IDR\xa04.000.000 - 7.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '4.000.000', '-', '7.000.000']",4000000,7000000,1
432,data marketing resources,PT Manxi Image Perkasa,"['Solo', 'IDR\xa01.000.000 - 2.014.000', '']",Solo,,"['IDR', '1.000.000', '-', '2.014.000']",1000000,2014000,0
433,business intelligence/data science curriculum coordinator - sekolah data,Pacmann Ai,"['Jakarta', 'IDR\xa05.000.000 - 6.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '5.000.000', '-', '6.000.000']",5000000,6000000,1
434,financial product analyst & writer,PT. Pintar Inovasi Digital,"['Jakarta', 'IDR\xa010.000.000 - 15.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '10.000.000', '-', '15.000.000']",10000000,15000000,1
435,system analyst ,Chick-in,"['Malang', 'Kurang dari setahun']",Malang,Kurang dari setahun,[],0,0,0
436,accounting data entry,Pt Mode Karya Indonesia,"['Penjaringan, Jakarta', 'IDR\xa02.000.000 - 2.500.000', 'Kurang dari setahun']",Jakarta,Kurang dari setahun,"['IDR', '2.000.000', '-', '2.500.000']",2000000,2500000,0
437,system analyst ,PT. Asian Sigma Technology,"['Kuningan, Jakarta', 'IDR\xa07.000.000 - 13.000.000', '3 – 5 tahun']",Jakarta,3 – 5 tahun,"['IDR', '7.000.000', '-', '13.000.000']",7000000,13000000,3
438,senior marketing analyst,Mnc Portal Indonesia,"['Jakarta', 'IDR\xa07.000.000 - 9.500.000', '3 – 5 tahun']",Jakarta,3 – 5 tahun,"['IDR', '7.000.000', '-', '9.500.000']",7000000,9500000,3
439,system analyst ,Pt Indopasifik Indahtama,"['Jakarta', 'Login to view estimated salary by Glints.', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['Login', 'to', 'view', 'estimated', 'salary', 'by', 'Glints.']",0,0,1
440,social media analyst,PT Flux Asia Solusindo,"['Senayan, Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
441,administarsi senior staff (surabaya),Group Aroma,"['Surabaya', 'IDR\xa04.000.000 - 5.000.000', '1 – 3 tahun']",Surabaya,1 – 3 tahun,"['IDR', '4.000.000', '-', '5.000.000']",4000000,5000000,1
442,research integrative analyst ,Genomik Solidaritas Indonesia,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
443,purchasing staff,Pt. Furindosakti Sejahtera,"['Cengkareng, Jakarta', 'IDR\xa04.500.000 - 8.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '4.500.000', '-', '8.000.000']",4500000,8000000,1
444,business analyst,Ogya Tekno Nusantara,"['Jakarta', 'IDR\xa09.000.000 - 15.000.000', '3 – 5 tahun']",Jakarta,3 – 5 tahun,"['IDR', '9.000.000', '-', '15.000.000']",9000000,15000000,3
445,business analyst,Waktukita.com,"['Surabaya', 'IDR\xa07.000.000 - 10.000.000', '3 – 5 tahun']",Surabaya,3 – 5 tahun,"['IDR', '7.000.000', '-', '10.000.000']",7000000,10000000,3
446,business analyst,Pt Indepay Network Indonesia,"['SCBD, Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
447,customer service and claim officer,Fuse Nano Tekno,"['Kebon Jeruk, Jakarta', 'IDR\xa03.900.000 - 5.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '3.900.000', '-', '5.000.000']",3900000,5000000,1
448,data analytic,Pt Platinumetrix Global Inovasi,"['Jakarta', 'IDR\xa07.000.000 - 14.000.000', '1 – 3 tahun']",Jakarta,1 – 3 tahun,"['IDR', '7.000.000', '-', '14.000.000']",7000000,14000000,1
449,freelance data entry,PT Inovasi Sukses Sentosa,"['Jakarta', '1 – 3 tahun']",Jakarta,1 – 3 tahun,[],0,0,1
